Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Has_Cabin,FamilySize,IsAlone,Embarked_Q,Embarked_S,AgeGroup_Teen,AgeGroup_YoungAdult,AgeGroup_Adult,AgeGroup_Senior
0,2,1,2.914222992166116,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,False,False,False,True
1,2,1,0.047384921783762336,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,,0,0,-1.2564482398155168,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,-0.9082277683436889,0,0,-0.6638504002504164,0,-0.584020387675433,1,False,True,True,False,False,False
0,3,1,-0.43042142327996324,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,-0.9082277683436889,0,0,-0.5063298915649898,0,-0.584020387675433,1,False,True,True,False,False,False
0,3,0,,0,0,-0.636221240527928,0,-0.584020387675433,1,True,False,False,False,False,False
0,3,1,-0.7612104314010041,0,0,-0.5533337613604621,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,2.179136307452692,1,1,1.7160682544660157,0,2.3423166438085867,0,False,True,False,False,True,False
0,3,1,-0.8347190998723465,0,0,-0.48124642545555246,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.9082277683436889,0,0,-0.662265058120133,0,-0.584020387675433,1,False,True,True,False,False,False
1,1,1,0.047384921783762336,1,0,3.0879989441344153,1,0.8791481280665769,0,False,True,False,True,False,False
1,3,0,-1.9373491269424825,0,1,-0.23384921292251581,0,0.8791481280665769,0,False,False,False,False,False,False
1,3,1,,0,0,3.049569641149371,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,-0.3936670890442921,0,0,-0.7057705046569509,0,-0.584020387675433,1,False,False,False,True,False,False
0,1,1,2.179136307452692,0,0,0.7671495274453727,0,-0.584020387675433,1,False,True,False,False,True,False
0,2,1,1.5910669596819527,0,0,-0.2275002225642171,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,1.0029976119112136,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,False,True,False
1,3,0,,0,0,-0.6670287063481483,0,-0.584020387675433,1,True,False,False,False,False,False
0,3,1,0.8559802749685288,0,0,-0.673377696706447,1,-0.584020387675433,1,False,True,False,False,True,False
1,1,1,0.34141959566913194,0,0,0.7471422048877087,1,-0.584020387675433,1,False,True,False,True,False,False
0,3,0,-0.9082277683436889,0,1,-0.15477265233746226,0,0.8791481280665769,0,False,False,True,False,False,False
0,3,1,-0.3936670890442921,0,0,-0.666388472026303,0,-0.584020387675433,1,True,False,False,True,False,False
0,3,1,-0.3201584205729497,1,0,-0.6578139052158756,0,0.8791481280665769,0,False,True,False,True,False,False
0,2,1,0.6354542695545016,0,0,0.7252294230388382,0,-0.584020387675433,1,False,True,False,False,True,False
1,2,0,1.076506280382556,0,0,-0.2275002225642171,0,-0.584020387675433,1,False,True,False,False,True,False
1,1,1,0.8559802749685288,0,0,0.7471422048877087,1,-0.584020387675433,1,False,True,False,False,True,False
1,3,1,,1,1,-0.09443818934071205,0,2.3423166438085867,0,False,False,False,False,False,False
1,1,0,-0.46717575751563445,0,0,2.516681273933505,1,-0.584020387675433,1,False,False,False,True,False,False
0,1,1,,0,0,0.7671495274453727,1,-0.584020387675433,1,False,True,False,False,False,False
1,1,1,1.2970322857965833,1,0,2.706907085893193,1,0.8791481280665769,0,False,True,False,False,True,False
0,3,1,-0.09963241515892246,0,0,-0.5336465559637205,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,1.5910669596819527,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,-0.8347190998723465,0,0,-0.673377696706447,1,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,-0.24664975210160728,0,0,-0.4561553375089504,1,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.07506347926772824,0,-0.584020387675433,1,True,False,False,False,False,False
0,3,1,0.19440225872644715,0,0,-0.6638504002504164,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,-1.7903317899997977,0,1,1.2587580245765493,0,0.8791481280665769,0,False,True,False,False,False,False
0,3,1,-0.9817364368150313,1,0,-0.7187886025344711,0,0.8791481280665769,0,False,True,True,False,False,False
0,2,1,0.26791092719778953,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,1.4440496227392678,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,False,True,False
1,1,1,-0.24664975210160728,1,0,2.790747294706262,1,0.8791481280665769,0,False,True,False,True,False,False
0,3,1,-0.7612104314010041,0,0,-0.5962065954125996,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,,0,0,-0.6667085891872255,0,-0.584020387675433,1,True,False,False,False,False,False
0,2,1,-0.3936670890442921,1,0,0.7252294230388382,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,0,-0.3936670890442921,1,0,-0.6524176445031797,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,1,-1.4227884476430857,0,0,0.17550441752587542,0,-0.584020387675433,1,False,False,False,False,False,False
0,2,1,,0,0,-1.2564482398155168,0,-0.584020387675433,1,False,True,False,False,False,False
0,2,1,-0.5406844259869769,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,-0.5406844259869769,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.13638674939459366,0,0,-0.02933245627878148,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,False,False,False
1,1,1,,0,0,1.030102909631816,1,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,-0.46717575751563445,1,0,-0.02933245627878148,0,0.8791481280665769,0,False,True,False,True,False,False
1,3,1,0.047384921783762336,0,0,-0.6524176445031797,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-1.0552451052863736,1,1,0.2869737860614328,0,2.3423166438085867,0,False,True,True,False,False,False
1,2,0,-0.026123746687580066,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,-0.8347190998723465,1,0,2.790747294706262,1,0.8791481280665769,0,False,True,False,True,False,False
0,3,1,0.047384921783762336,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,True,False,False
1,2,0,-1.9373491269424825,1,1,0.49657430809410497,0,2.3423166438085867,0,False,True,False,False,False,False
1,3,1,-1.7903317899997977,0,1,-0.30562405350366767,1,0.8791481280665769,0,False,True,False,False,False,False
0,3,1,0.19440225872644715,0,0,-0.5323737091571948,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.5406844259869769,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,1,-2.1821329929520528,1,1,-0.15128185091597268,0,2.3423166438085867,0,False,True,False,False,False,False
0,3,1,-0.17314108363026487,0,0,-0.662265058120133,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,-0.9082277683436889,0,0,-0.37993696586070597,0,-0.584020387675433,1,False,True,True,False,False,False
0,3,1,0.26791092719778953,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.15128185091597268,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,0.7824716064971864,0,0,-0.7133923418217754,0,-0.584020387675433,1,False,True,False,False,True,False
1,3,1,-0.7612104314010041,0,0,-0.7054503874960284,0,-0.584020387675433,1,False,False,False,True,False,False
0,3,1,-1.0552451052863736,0,0,-0.6638504002504164,0,-0.584020387675433,1,False,True,True,False,False,False
0,1,1,,0,0,1.7617992774549627,0,-0.584020387675433,1,False,False,False,False,False,False
0,3,0,0.010630587548091137,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,True,False,False
0,3,1,,1,0,0.5842254354895859,0,0.8791481280665769,0,True,False,False,False,False,False
0,3,1,0.12089359025510474,0,0,-0.6190721069070728,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.46717575751563445,0,0,-0.5323737091571948,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,1.2970322857965833,0,0,-0.6578139052158756,0,-0.584020387675433,1,False,True,False,False,True,False
0,2,0,1.9586103020386647,0,0,-0.4561553375089504,1,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,,0,0,-0.7057705046569509,0,-0.584020387675433,1,False,False,False,False,False,False
0,3,1,-0.9082277683436889,0,0,-0.6657558595416225,0,-0.584020387675433,1,False,True,True,False,False,False
0,3,1,,0,0,-0.6657558595416225,1,-0.584020387675433,1,True,False,False,False,False,False
1,3,0,-1.86384045847114,0,0,-0.30562405350366767,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,,0,0,-0.6667085891872255,0,-0.584020387675433,1,True,False,False,False,False,False
1,3,0,-1.2757711107004008,0,0,-0.7054503874960284,0,-0.584020387675433,1,False,False,True,False,False,False
1,1,0,-0.9817364368150313,1,0,3.0879989441344153,1,0.8791481280665769,0,False,True,True,False,False,False
0,1,1,-0.09963241515892246,0,0,1.030102909631816,1,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.3936670890442921,0,0,-0.7191087196953936,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.3936670890442921,0,0,-0.7038650453657448,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,-0.9082277683436889,0,0,-0.6851305696146064,0,-0.584020387675433,1,False,True,True,False,False,False
0,3,1,,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,False,False,False
0,2,1,-1.0552451052863736,0,0,0.7252294230388382,0,-0.584020387675433,1,False,True,True,False,False,False
0,1,1,,0,0,1.0831356526246643,0,-0.584020387675433,1,False,False,False,False,False,False
0,3,1,-0.3936670890442921,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,0.6354542695545016,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,False,True,False
1,1,0,1.3705409542679257,0,0,0.7198331623261427,1,-0.584020387675433,1,False,True,False,False,True,False
1,3,0,0.047384921783762336,0,0,-0.5946212532823161,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.026123746687580066,0,0,-0.7054503874960284,0,-0.584020387675433,1,False,False,False,True,False,False
0,3,0,-0.026123746687580066,1,1,0.5842254354895859,0,2.3423166438085867,0,False,True,False,True,False,False
0,2,1,0.26791092719778953,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,0.047384921783762336,1,1,0.7442840159508993,0,2.3423166438085867,0,False,True,False,True,False,False
1,3,1,-2.200510160069888,0,1,-0.6073192339989135,0,0.8791481280665769,0,False,False,False,False,False,False
1,3,1,-0.24664975210160728,0,0,-0.724825097569012,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,0.047384921783762336,0,0,-0.6638504002504164,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,0.6354542695545016,0,0,-1.2564482398155168,1,-0.584020387675433,1,False,True,False,False,True,False
0,3,0,-0.9082277683436889,0,0,-0.6638504002504164,0,-0.584020387675433,1,False,True,True,False,False,False
0,2,1,0.6354542695545016,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,False,True,False
1,1,0,0.19440225872644715,1,0,2.790747294706262,1,0.8791481280665769,0,False,True,False,True,False,False
0,3,1,-0.3201584205729497,0,0,-0.655275833439989,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,0.6354542695545016,0,0,0.5842254354895859,0,-0.584020387675433,1,False,True,False,False,True,False
0,2,1,0.34141959566913194,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,0.010630587548091137,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,,0,0,-1.2564482398155168,1,-0.584020387675433,1,False,True,False,False,False,False
0,3,0,-0.5406844259869769,0,0,-0.6524176445031797,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,0.047384921783762336,1,1,1.5639516283304493,0,2.3423166438085867,0,False,False,False,True,False,False
0,3,1,0.9294889434398711,0,0,-0.7648397426843404,0,-0.584020387675433,1,False,True,False,False,True,False
1,3,1,-0.24664975210160728,0,0,-0.5962065954125996,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,0.5619456010831592,0,0,-1.2564482398155168,0,-0.584020387675433,1,False,True,False,False,True,False
1,3,0,-0.24664975210160728,0,1,-0.30562405350366767,1,0.8791481280665769,0,False,True,False,True,False,False
0,3,1,,0,0,-0.7267305568602181,0,-0.584020387675433,1,True,False,False,False,False,False
0,3,1,,0,0,3.049569641149371,0,-0.584020387675433,1,False,True,False,False,False,False
1,2,1,-2.1578751323565095,0,2,1.5639516283304493,0,2.3423166438085867,0,False,False,False,False,False,False
1,3,1,,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,False,False,False
1,3,0,-1.128753773757716,1,0,-0.15477265233746226,0,0.8791481280665769,0,False,False,True,False,False,False
1,2,1,-2.170371605996638,1,1,0.17264622858906614,0,2.3423166438085867,0,False,True,False,False,False,False
0,3,1,,0,0,-0.7054503874960284,0,-0.584020387675433,1,False,False,False,False,False,False
0,3,1,-0.5406844259869769,0,0,-0.6578139052158756,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.9082277683436889,0,0,-0.623835755135088,0,-0.584020387675433,1,False,True,True,False,False,False
0,3,1,-0.6877017629296617,0,0,-0.5962065954125996,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,False,False,False
1,3,1,0.12089359025510474,0,0,3.049569641149371,0,-0.584020387675433,1,False,True,False,True,False,False
1,1,1,,0,0,1.0072373981373426,1,-0.584020387675433,1,False,False,False,False,False,False
0,3,1,-0.7612104314010041,0,0,-0.6524176445031797,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,-1.0552451052863736,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,True,False,False,False
1,1,0,-0.026123746687580066,0,0,1.1063212812800605,0,-0.584020387675433,1,False,False,False,True,False,False
0,3,1,0.30466526143346073,0,0,-0.7657924723299434,0,-0.584020387675433,1,False,False,False,True,False,False
0,3,1,-0.9817364368150313,0,0,-0.5962065954125996,0,-0.584020387675433,1,False,True,True,False,False,False
0,3,1,0.8559802749685288,0,0,-0.6809995338712714,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,0.34141959566913194,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,False,False,True,False,False
0,2,1,-0.17314108363026487,0,1,1.2587580245765493,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,1,3.2082576660514857,0,0,-0.6638504002504164,0,-0.584020387675433,1,False,True,False,False,False,True
0,3,0,-1.5698057845857705,1,1,-0.09443818934071205,0,2.3423166438085867,0,False,False,False,False,False,False
1,1,0,-1.0552451052863736,0,1,1.7465556031253135,1,0.8791481280665769,0,False,True,True,False,False,False
0,2,0,1.0029976119112136,1,0,0.7252294230388382,0,0.8791481280665769,0,False,True,False,False,True,False
1,3,0,-0.9082277683436889,0,1,-0.5438064649044315,0,0.8791481280665769,0,False,True,True,False,False,False
1,1,1,1.5175582912106103,0,0,0.7671495274453727,1,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,,0,0,-0.7054503874960284,0,-0.584020387675433,1,False,False,False,False,False,False
0,3,1,0.7824716064971864,2,0,-0.18113658709059002,0,2.3423166438085867,0,False,True,False,False,True,False
0,2,1,-0.6877017629296617,1,0,-0.37993696586070597,0,0.8791481280665769,0,False,True,False,True,False,False
1,1,0,1.2970322857965833,0,0,0.7198331623261427,1,-0.584020387675433,1,False,True,False,False,True,False
0,2,1,-0.46717575751563445,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,0.8559802749685288,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,False,True,False
1,2,0,-0.24664975210160728,1,0,-0.20019118000265113,0,0.8791481280665769,0,False,False,False,True,False,False
0,1,1,0.047384921783762336,0,0,2.5922594112599042,1,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.5323737091571948,0,-0.584020387675433,1,False,True,False,False,False,False
1,3,1,-1.9373491269424825,1,1,-0.40788624274411717,0,2.3423166438085867,0,False,True,False,False,False,False
0,3,1,-0.3201584205729497,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
1,1,0,1.2235236173252408,1,1,2.7491473074606505,1,2.3423166438085867,0,False,True,False,False,True,False
0,1,1,0.19440225872644715,0,0,-0.8753563815742947,1,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,1.2235236173252408,0,0,-0.570482894981317,0,-0.584020387675433,1,False,True,False,False,True,False
1,2,0,-0.17314108363026487,1,0,0.5727926797423494,0,0.8791481280665769,0,False,False,False,True,False,False
1,3,0,-1.128753773757716,0,0,-0.7057705046569509,0,-0.584020387675433,1,False,False,True,False,False,False
0,3,1,-0.7612104314010041,0,0,-0.5060173962412319,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.8347190998723465,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,False,False,False
1,2,0,-0.3936670890442921,0,1,0.7252294230388382,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,1,0.19440225872644715,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,0,-0.6141930944583193,0,0,-0.4548824907024247,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,-0.17314108363026487,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.3936670890442921,0,0,-0.7191087196953936,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,-0.24664975210160728,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
1,1,0,-0.8347190998723465,0,0,1.030102909631816,1,-0.584020387675433,1,False,True,False,True,False,False
1,1,1,-0.3201584205729497,0,0,1.030102909631816,1,-0.584020387675433,1,False,False,False,True,False,False
0,3,1,0.12089359025510474,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,True,False,False
